Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1220,0,3,37,253,1,2,0,3,4,0,12,2,2,0,2,4,4,65,14,1,1,13,14,3,0,3,4,1,3,3,3,4,116,3,106,0,209,1,4,1,4,172,0,0,69,0,0,1,0,2,1,3,3,6,0,5,1,50,2,1,43,4,4,2,0,0,0,0,0,0,3,4,4,0,10,0,8,0,115000
1221,0,3,26,308,1,2,3,3,4,0,19,1,2,0,2,4,4,69,18,3,1,6,6,3,0,3,4,1,3,3,3,1,84,3,92,118,237,1,0,1,4,391,0,0,225,0,0,1,0,3,1,3,3,6,1,4,1,54,2,1,63,4,4,2,0,51,0,0,0,0,3,4,4,0,7,2,8,4,134000
1222,4,3,49,610,1,2,3,3,4,0,12,0,2,0,0,5,5,50,0,1,1,13,14,1,209,3,4,1,3,3,2,4,57,5,0,521,300,1,0,1,4,366,133,0,598,0,0,2,0,3,1,3,5,6,1,2,1,35,2,1,59,4,4,2,0,0,0,0,0,0,3,1,4,0,0,1,8,4,143000
1223,0,3,60,637,1,2,3,3,4,0,12,2,2,0,2,4,2,52,1,3,1,13,14,1,19,3,4,1,3,0,3,3,386,5,0,701,704,1,4,0,0,732,0,0,717,0,0,2,0,4,1,3,5,4,0,5,5,37,2,2,205,4,4,2,0,20,0,0,0,0,3,2,4,0,9,0,8,4,137900
1224,5,3,31,956,1,2,0,3,4,0,8,6,2,0,5,6,4,105,55,1,1,12,13,3,0,2,4,2,2,3,0,2,369,5,0,17,133,1,0,1,4,88,148,0,391,1,0,2,1,3,1,2,6,6,1,2,1,90,0,2,93,4,4,2,46,62,0,0,0,0,3,4,4,0,1,2,8,4,184000
1225,8,3,36,609,1,2,3,3,4,0,12,2,2,0,7,5,7,59,8,3,1,12,13,1,30,3,2,1,3,3,0,2,234,5,0,26,40,1,0,1,4,341,0,0,188,0,1,1,0,3,1,3,4,6,0,5,1,44,1,1,30,4,4,2,142,0,0,0,0,0,3,3,4,0,5,1,8,4,145000
1226,5,3,57,938,1,2,0,3,1,0,21,1,2,0,5,5,4,108,57,1,1,12,13,2,38,2,4,2,2,3,2,5,0,5,0,545,201,1,0,1,4,159,316,0,634,0,0,2,1,4,1,2,7,6,1,2,3,93,0,3,297,4,4,2,46,9,0,0,0,0,3,4,4,0,0,2,8,4,214000
1227,0,3,43,387,1,2,3,3,0,0,12,2,2,0,2,4,7,66,58,1,1,12,13,1,199,3,4,1,3,3,3,0,290,5,0,194,209,1,0,1,4,172,0,0,69,1,0,1,0,2,1,2,3,6,0,5,5,78,2,2,240,4,4,2,0,172,0,0,0,0,3,4,4,0,11,2,8,4,147000
1228,11,3,36,371,1,2,3,3,0,0,16,2,2,4,2,8,4,109,58,3,1,8,8,1,308,0,4,2,0,3,3,2,619,5,0,81,638,1,0,1,4,650,0,0,526,1,0,1,1,1,1,0,5,6,1,2,1,94,0,3,431,4,4,2,0,59,0,0,52,0,3,4,4,0,9,2,6,5,367294
1229,8,3,41,266,1,2,3,3,4,0,12,2,2,0,7,4,4,61,10,3,1,3,6,3,0,3,4,1,3,3,3,0,337,5,0,257,324,1,2,1,4,554,0,0,402,0,0,2,0,4,1,3,5,0,0,5,2,46,2,1,104,4,4,2,0,0,0,0,0,0,3,1,4,0,7,2,8,4,127000
1230,10,3,110,1015,1,2,0,3,4,0,19,1,5,2,0,4,4,78,27,5,1,9,10,3,1,3,4,1,2,3,3,2,228,4,45,409,491,1,0,1,4,482,379,0,813,0,0,2,2,4,2,3,10,6,1,4,3,63,1,2,253,4,4,0,87,14,55,0,0,0,3,4,0,19,7,1,8,4,190000
1231,10,3,41,246,1,2,3,3,4,0,12,2,2,2,7,4,5,63,12,3,1,13,14,1,73,3,4,1,3,3,0,0,409,5,0,183,345,1,4,1,4,379,0,0,215,1,0,1,0,3,1,3,4,6,0,5,1,48,2,2,214,4,4,2,0,9,0,0,0,0,3,1,4,0,4,0,8,4,132500
1232,10,3,41,523,1,2,3,3,2,0,12,2,2,2,2,3,4,63,12,1,1,6,6,3,0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,402,0,0,235,0,0,2,0,2,2,3,4,6,0,5,4,48,2,2,151,4,4,2,0,0,0,0,0,0,3,4,4,0,2,1,8,4,101800
1233,0,3,110,792,1,2,0,3,4,0,12,2,2,0,2,4,4,60,9,3,1,9,10,1,119,3,4,1,3,3,3,4,494,5,0,102,392,1,1,1,4,378,0,0,214,1,0,1,0,3,1,3,4,6,0,5,1,45,1,2,208,4,4,2,0,0,0,0,0,0,3,2,4,0,4,4,0,0,142000
1234,6,2,26,340,1,2,3,0,4,0,18,2,2,0,5,4,5,15,0,1,1,8,8,3,0,3,4,2,3,3,0,5,0,5,0,566,228,1,4,0,0,256,284,0,651,0,0,1,1,4,1,3,5,6,0,5,6,97,3,0,0,5,5,0,0,151,0,0,0,0,3,4,4,0,10,2,8,0,130000
1235,6,3,67,863,1,2,3,3,4,0,6,2,2,0,5,4,4,18,0,1,1,13,14,3,0,3,4,0,2,3,2,5,0,5,0,466,114,1,2,1,1,157,258,0,569,0,0,1,1,4,1,3,7,6,0,5,5,4,2,1,3,1,1,0,128,28,0,0,0,0,3,4,4,0,6,0,8,4,138887
1236,12,3,7,30,1,2,3,3,4,0,16,2,2,3,5,6,4,104,53,1,1,12,15,2,62,2,4,2,2,3,3,5,0,5,0,475,120,1,0,1,4,73,237,0,476,0,0,2,1,2,1,2,4,6,0,5,3,89,1,2,160,4,4,2,0,17,0,0,0,0,3,4,4,0,5,4,8,4,175500
1237,5,3,12,815,1,2,1,3,2,0,5,2,2,0,5,6,4,105,55,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,523,173,1,0,1,4,128,337,0,641,0,0,2,1,4,1,2,6,6,1,2,3,90,0,2,127,4,4,2,46,36,0,0,0,0,3,4,4,0,8,0,8,4,195000
1238,0,3,34,860,1,2,3,3,4,0,20,5,2,0,2,5,4,106,55,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,642,366,1,0,1,4,343,0,0,190,0,0,1,1,3,1,3,4,6,0,5,5,91,2,2,170,4,4,2,0,0,0,0,0,0,3,4,4,0,2,0,8,0,142500
1239,0,3,35,414,1,2,0,1,4,0,23,2,2,0,2,7,4,107,56,3,1,12,13,1,12,2,4,2,2,3,0,2,191,5,0,608,546,1,0,1,4,540,0,0,387,0,0,2,0,2,1,0,4,6,1,2,1,92,1,2,158,4,4,2,59,22,0,0,0,0,3,4,4,0,11,1,8,4,265900
1240,5,3,36,293,1,2,3,3,4,0,5,2,2,0,5,6,4,104,53,1,1,12,13,1,165,2,4,2,2,3,3,2,262,5,0,206,197,1,0,1,4,151,253,0,563,1,0,2,1,3,1,2,6,6,0,5,1,89,1,2,217,4,4,2,0,51,0,0,0,0,3,4,4,0,6,2,8,4,224900
1241,0,3,54,524,1,2,3,3,4,0,21,2,2,0,2,6,5,108,57,3,1,12,13,2,0,2,4,2,2,3,0,5,0,5,0,755,634,1,0,1,4,642,0,0,516,0,0,2,0,3,1,2,5,6,0,5,1,93,1,3,423,4,4,2,0,44,0,0,0,0,3,4,4,0,5,1,6,5,248328
1242,9,3,56,624,1,2,3,3,4,0,14,2,2,0,6,6,5,75,24,1,1,9,10,1,42,3,4,1,2,3,1,2,446,3,31,0,307,1,4,1,4,369,0,0,207,1,0,2,0,3,1,2,4,6,2,4,1,60,1,2,205,4,4,2,0,101,0,0,0,0,3,2,4,0,0,4,8,3,170000
1243,0,3,78,908,1,2,3,3,4,0,16,2,2,0,2,9,4,107,56,1,1,12,13,3,327,0,4,2,0,1,1,2,596,5,0,427,698,1,0,1,4,724,0,0,695,1,0,2,1,2,1,0,5,6,1,2,1,92,0,3,388,4,4,2,137,166,0,0,0,0,3,4,4,0,8,0,6,5,465000
1244,6,3,110,727,1,2,0,1,0,1,6,2,2,0,5,7,6,33,0,1,1,3,12,3,0,3,4,2,2,3,3,5,0,5,0,493,136,1,1,1,4,91,161,0,409,0,0,1,0,3,1,2,5,6,2,2,5,19,2,2,101,4,4,2,0,0,0,0,0,0,3,4,4,0,5,0,8,4,230000
1245,8,3,49,781,1,2,3,3,4,0,14,2,2,0,7,5,6,85,53,3,1,12,13,1,38,3,4,1,2,3,3,5,0,5,0,373,39,1,0,1,4,342,163,0,609,0,0,3,1,3,1,3,5,6,1,4,3,70,0,2,163,4,4,2,172,94,0,0,22,0,3,4,4,0,0,1,8,0,178000
1246,5,1,36,292,1,2,3,3,4,0,21,2,2,0,5,6,4,106,56,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,471,117,1,0,1,4,70,203,0,429,0,0,2,1,3,1,2,4,6,0,5,1,91,1,2,266,4,4,2,0,33,0,0,0,0,3,4,4,0,2,0,6,5,186500
1247,8,3,110,808,1,2,0,3,4,0,11,2,2,0,7,5,4,77,26,1,1,6,6,1,213,3,4,1,3,3,0,2,254,5,0,305,285,1,4,1,4,261,0,0,123,1,0,1,0,3,1,3,4,6,0,5,1,62,2,3,407,4,4,2,0,0,0,0,0,0,3,4,4,0,4,4,8,4,169900
1248,7,4,31,498,1,0,3,3,4,0,17,2,2,0,4,5,4,21,0,1,1,0,0,3,0,3,4,0,2,3,3,4,119,5,0,264,106,4,1,0,4,338,275,0,690,0,0,1,1,3,1,3,6,6,1,2,5,36,2,2,98,1,1,1,0,0,105,0,0,0,3,4,4,0,3,2,8,4,129500
1249,0,3,31,202,1,2,3,3,4,0,12,2,2,0,2,4,6,51,0,1,1,8,8,3,0,3,4,1,3,3,3,1,250,4,11,142,192,1,4,1,4,230,0,0,105,0,0,1,0,3,1,3,4,6,0,5,1,36,2,1,35,4,4,2,0,66,0,0,0,0,3,4,4,0,4,1,8,4,119000
1250,0,3,64,685,1,2,3,3,0,0,12,2,2,0,2,6,4,69,18,3,1,3,3,3,0,2,4,1,3,3,3,0,515,5,0,607,702,1,0,1,4,727,0,0,707,1,0,2,1,3,1,0,6,6,2,4,1,54,0,2,200,4,4,2,0,0,0,0,0,0,3,4,4,0,3,4,8,4,244000
1251,11,3,110,39,1,2,0,3,0,0,16,2,2,4,2,6,4,104,53,1,1,12,15,2,105,2,4,2,2,3,3,5,0,5,0,705,513,1,0,1,4,501,0,0,343,0,0,2,0,2,1,2,4,6,1,2,1,89,1,2,164,4,4,2,82,25,0,0,0,0,3,4,4,0,2,0,8,4,171750
1252,0,3,33,526,1,2,3,3,4,0,11,2,2,0,2,4,5,69,18,1,1,6,6,3,0,3,4,1,3,3,3,1,236,5,0,218,185,1,4,1,4,144,0,0,54,1,0,1,0,3,1,3,3,6,0,5,1,54,1,1,43,4,4,2,7,0,0,0,0,0,3,1,2,8,10,3,8,4,130000
1253,5,3,110,1004,1,2,0,3,4,0,24,2,2,0,5,6,6,75,53,1,1,13,14,3,0,2,4,1,3,3,1,3,30,0,135,9,394,1,4,1,4,557,121,0,727,1,0,2,1,3,1,2,7,6,2,2,1,60,1,2,197,4,4,2,140,35,0,0,0,0,3,2,4,0,6,1,8,4,294000
1254,5,3,31,174,1,2,3,3,4,0,7,2,2,0,5,6,4,104,54,1,1,12,13,2,50,2,4,2,2,3,3,5,0,5,0,465,113,1,0,1,4,72,260,0,493,0,0,2,1,3,1,2,5,6,1,2,3,89,0,2,99,4,4,2,106,108,0,0,0,0,3,4,4,0,6,2,8,4,165400
1255,4,4,23,145,1,2,3,3,4,0,3,2,2,0,0,5,5,35,0,1,1,13,14,3,0,3,4,0,3,0,3,3,188,5,0,294,197,1,4,1,0,206,30,0,319,0,0,1,0,3,1,3,4,6,1,2,5,64,2,1,228,4,4,2,0,0,0,0,12,0,3,4,4,0,10,1,8,4,127500
1256,0,3,62,926,1,2,0,3,0,0,15,2,2,0,2,7,4,95,44,3,1,6,6,1,279,2,4,2,2,3,1,2,582,5,0,419,689,1,0,1,4,712,0,0,665,1,0,2,0,2,1,2,5,6,1,4,1,80,0,2,313,4,4,2,168,25,0,0,0,0,3,4,4,0,7,2,8,4,301500
1257,1,3,27,67,1,2,3,3,0,0,7,1,2,0,2,4,7,26,0,1,1,13,14,3,0,3,4,2,1,3,3,5,0,5,0,530,185,1,0,1,4,139,0,0,50,0,0,1,0,2,1,3,2,6,0,5,6,97,3,0,0,5,5,2,0,81,0,0,0,0,3,4,4,0,6,3,8,4,99900
1258,8,3,30,494,1,2,0,3,4,0,8,2,2,0,7,6,4,106,55,1,1,12,13,2,120,2,4,2,2,3,1,2,328,5,0,113,179,1,0,1,4,364,0,0,205,1,0,2,0,2,1,2,3,6,0,5,1,91,0,2,101,4,4,2,134,0,0,0,0,0,3,4,4,0,6,2,8,4,190000
1259,0,3,36,509,1,2,3,3,2,0,12,2,2,0,2,5,7,70,19,1,1,6,6,3,0,3,4,1,2,3,3,0,293,3,81,1,308,1,2,1,4,276,0,0,133,1,0,1,1,3,1,3,4,6,0,5,1,55,2,2,149,4,4,2,108,0,0,0,5,0,3,4,4,0,6,2,8,4,151000
1260,5,3,110,1040,1,2,2,3,1,0,8,6,2,0,5,5,4,100,49,1,1,12,13,3,0,3,4,2,2,3,3,5,0,5,0,520,169,1,0,1,4,157,194,0,507,0,0,2,1,3,1,3,5,6,1,4,3,85,0,2,184,4,4,2,0,87,0,0,0,0,3,4,4,0,5,3,8,4,181000
1261,0,3,51,498,1,2,3,3,4,0,12,2,2,0,2,4,5,57,6,3,1,8,8,3,0,3,4,1,3,3,3,4,231,5,0,351,304,1,2,1,4,272,0,0,130,0,0,1,0,2,1,3,3,6,0,5,1,42,2,1,71,4,4,2,0,0,0,0,0,0,3,4,4,0,5,3,8,4,128900
1262,4,3,110,702,1,2,3,3,4,0,4,2,2,0,0,3,4,58,39,1,1,13,14,3,0,3,4,1,3,3,0,5,0,5,0,630,343,1,0,1,0,315,136,0,572,1,0,1,0,5,1,3,6,3,2,4,1,43,2,1,53,4,4,2,59,0,0,0,0,0,3,4,4,0,10,3,8,4,161500
1263,6,3,31,883,1,1,3,3,4,0,3,2,2,0,5,5,5,23,0,2,1,13,14,3,0,3,4,2,3,3,3,5,0,5,0,475,120,1,0,1,0,281,183,0,587,0,0,1,0,3,1,3,6,6,1,2,5,28,2,2,198,4,4,0,0,0,44,0,0,0,3,0,4,0,6,1,8,4,180500
1264,11,2,5,67,1,2,3,3,4,0,12,2,2,4,2,5,4,99,49,1,1,8,8,3,0,2,4,2,2,3,3,2,92,5,0,640,513,1,0,1,4,470,0,0,298,1,0,2,0,2,1,2,3,6,0,5,1,84,0,2,191,4,4,2,78,56,0,0,0,0,3,4,4,0,7,2,0,0,181000
1265,12,1,6,55,1,2,3,3,3,0,21,2,2,4,5,6,4,100,49,3,1,8,8,1,142,2,4,2,2,3,3,2,205,5,0,138,79,1,0,1,4,51,169,0,366,1,0,2,1,3,1,2,4,6,0,5,5,85,2,2,187,4,4,2,0,23,0,0,0,0,3,4,4,0,2,0,8,4,183900
1266,14,4,31,554,1,2,0,0,4,0,17,1,2,1,4,6,3,14,0,3,1,13,14,3,0,1,4,1,3,3,3,5,0,5,0,558,217,1,4,0,1,211,276,0,615,0,0,1,1,4,2,3,7,6,1,2,5,46,2,1,56,4,4,0,0,0,106,0,0,0,3,2,4,0,0,1,8,4,122000
1267,0,3,60,867,1,2,0,1,4,0,23,2,2,0,2,8,4,109,59,3,1,11,5,3,0,0,4,2,0,3,1,5,0,5,0,774,692,1,0,1,4,715,0,0,675,0,0,2,0,3,1,0,8,6,1,2,1,95,0,3,336,4,4,2,78,63,0,0,0,0,3,4,4,0,4,4,8,4,378500
1268,4,3,110,913,1,2,0,3,4,1,6,2,2,0,0,7,8,38,47,1,1,11,12,1,295,3,2,1,3,3,2,4,54,5,0,342,102,1,0,1,4,708,405,0,853,0,0,3,1,4,1,2,9,6,2,2,3,68,2,3,427,4,4,2,198,5,0,0,0,0,3,1,4,0,4,2,8,4,381000
1269,4,3,49,713,1,2,3,3,4,0,12,1,2,0,0,4,4,59,8,1,1,8,8,1,119,3,4,1,3,3,3,1,210,5,0,262,191,2,4,1,0,144,120,0,414,0,0,1,1,3,1,3,5,6,0,5,1,44,2,1,59,4,4,2,0,0,0,0,0,0,3,1,4,0,6,1,8,4,144000
1270,2,3,110,1038,1,2,3,2,4,2,4,2,2,0,2,6,5,80,29,5,6,9,10,3,0,2,4,2,2,3,1,2,568,5,0,20,478,1,4,1,4,467,3,0,414,2,0,0,1,0,1,2,2,6,1,4,1,65,0,2,245,4,4,2,172,0,0,0,0,0,3,4,4,0,3,4,8,4,260000
1271,0,3,110,431,1,2,0,3,4,0,14,4,2,0,2,5,6,69,18,3,1,3,3,3,0,3,4,1,3,3,3,5,0,5,0,723,555,1,2,1,4,542,0,0,390,0,0,2,0,3,1,2,5,6,1,2,1,54,1,2,151,4,4,2,0,0,0,0,0,0,3,4,4,0,7,3,8,4,185750
1272,0,3,110,886,1,2,0,3,1,0,19,2,2,0,2,4,5,66,15,3,1,6,10,1,68,3,4,1,3,3,3,1,269,3,72,0,224,1,4,1,4,189,0,0,79,1,0,1,0,3,1,3,3,6,0,5,1,51,2,1,43,4,4,2,108,0,0,0,0,0,3,2,4,0,10,0,8,4,137000
1273,8,3,91,733,1,2,0,3,0,0,7,2,2,0,7,5,6,60,56,1,1,9,10,1,44,3,4,1,3,3,0,0,367,5,0,181,288,1,2,1,4,479,0,0,312,1,0,1,0,2,1,0,3,6,1,2,2,45,1,1,58,4,4,2,0,0,0,0,30,0,3,0,4,0,4,2,8,4,177000
1274,4,3,24,109,1,2,3,3,0,0,6,2,2,0,0,4,5,14,53,1,1,13,15,3,0,3,4,2,3,3,3,5,0,5,0,413,67,1,0,1,4,29,93,0,252,0,0,2,0,3,1,3,6,6,1,2,5,71,2,2,223,4,4,2,156,0,25,0,0,0,3,4,4,0,10,1,8,4,139000
1275,10,3,66,714,1,2,3,3,0,0,12,1,2,2,5,4,4,49,0,1,4,0,0,2,282,3,4,1,3,3,3,4,69,5,0,439,220,1,2,1,0,184,303,0,627,0,0,2,0,4,2,3,8,6,0,5,5,34,2,2,101,4,1,2,0,0,0,0,0,0,3,4,4,0,6,1,8,4,137000
1276,5,3,110,852,1,2,0,3,1,0,14,2,2,0,5,5,5,73,22,1,1,6,10,3,0,3,4,1,3,1,3,1,288,5,0,59,99,1,4,1,4,58,124,0,339,0,1,1,1,3,1,3,4,6,1,4,1,58,2,2,179,4,4,2,184,97,0,0,0,0,3,4,4,0,11,3,8,4,162000
1277,8,3,110,1008,1,2,0,3,1,0,14,2,2,0,7,5,4,68,26,1,1,6,6,1,223,3,4,1,2,3,0,0,247,5,0,645,629,1,1,1,4,662,0,0,541,1,0,1,1,3,1,3,5,6,1,2,1,53,1,2,166,4,4,2,0,0,0,0,0,0,3,4,4,0,5,3,8,4,197900
1278,5,3,46,475,1,2,3,3,4,0,5,2,2,0,5,7,4,103,52,1,1,12,13,3,327,2,4,2,2,3,3,2,410,5,0,201,360,1,0,1,4,333,265,0,682,1,0,2,1,3,1,2,5,6,1,2,1,88,1,2,241,4,4,2,0,161,0,0,0,0,3,4,4,0,2,2,8,4,237000
1279,4,0,31,227,1,2,3,3,4,0,9,2,2,0,0,3,3,24,0,1,1,8,8,3,0,3,2,1,3,3,3,5,0,5,0,432,83,1,4,1,0,46,31,0,180,0,0,1,0,2,1,3,4,6,0,5,5,66,1,2,205,4,4,2,5,0,63,0,0,0,3,4,4,0,3,4,0,0,68400
1280,0,3,38,518,1,2,0,3,4,0,5,2,2,0,2,6,4,103,52,1,1,12,13,1,65,2,4,2,2,3,3,2,405,5,0,490,590,1,0,1,4,589,0,0,445,1,0,2,0,3,1,2,4,6,0,5,1,88,1,2,218,4,4,2,0,59,0,0,0,0,3,4,4,0,2,3,8,4,227000
1281,0,3,21,281,1,2,0,3,1,0,23,2,2,0,2,6,4,91,40,3,1,6,6,1,26,3,4,1,2,3,3,0,511,5,0,151,468,1,4,1,4,472,0,0,300,1,0,2,0,2,1,3,4,6,1,4,1,76,0,2,170,2,2,2,0,46,0,0,6,0,3,4,4,0,6,0,8,4,180000
1282,0,3,32,378,1,2,0,3,4,0,5,2,2,0,2,4,6,78,58,1,1,6,6,3,0,3,4,1,2,3,2,3,248,4,25,226,300,1,4,1,4,266,0,0,125,0,0,2,0,3,1,2,3,6,0,5,5,63,2,2,170,4,4,2,0,0,0,0,66,0,3,4,4,0,8,3,8,4,150500
1283,10,3,65,466,1,2,3,2,0,0,11,2,2,2,5,5,4,72,21,4,1,8,15,3,0,3,4,1,3,3,0,5,0,5,0,552,209,1,4,1,4,172,269,0,587,0,0,2,2,4,2,3,6,6,0,5,6,97,3,0,0,5,5,2,67,0,0,0,0,0,3,4,4,0,3,4,8,4,139000
1284,4,3,21,501,1,2,3,3,4,0,18,1,2,0,0,5,6,23,40,1,1,13,15,3,0,3,4,2,3,3,3,5,0,5,0,503,146,1,0,1,4,647,175,0,785,0,0,2,0,4,1,2,8,3,1,2,5,55,2,1,70,4,4,2,175,0,11,0,10,0,3,4,4,0,2,4,8,4,169000
1285,4,4,21,135,1,2,3,3,4,0,3,2,2,0,0,5,5,42,0,1,1,8,8,3,0,3,1,1,3,3,3,5,0,5,0,487,130,1,0,1,1,115,92,0,346,0,0,1,0,4,1,3,4,6,1,2,5,27,2,1,36,4,4,2,14,0,0,0,0,0,3,4,4,0,4,3,8,4,132500
1286,0,3,110,515,1,2,3,3,4,0,14,1,2,0,2,5,4,64,13,3,1,6,6,1,259,3,4,1,3,3,3,0,276,4,9,422,476,1,4,1,4,466,0,0,295,1,0,1,1,3,1,3,4,6,2,2,1,49,2,2,205,4,4,2,0,16,0,0,0,0,3,4,4,0,5,4,8,4,143000
1287,0,3,110,1057,1,2,0,2,4,1,4,2,2,0,2,4,4,65,14,1,1,13,14,0,293,3,2,1,3,3,0,4,414,5,0,508,613,1,1,1,4,595,0,0,452,0,1,2,0,4,1,3,5,6,0,5,1,50,2,2,95,4,4,0,97,153,0,0,0,0,3,4,4,0,5,0,8,4,190000
1288,11,3,11,121,1,2,0,3,4,0,22,2,2,4,2,7,4,101,50,1,1,5,5,3,0,2,4,2,2,3,3,2,541,5,0,212,562,1,0,1,4,628,0,0,496,1,0,2,0,2,1,0,3,6,1,0,1,86,0,2,181,4,4,2,134,47,0,0,0,0,3,4,4,0,9,3,8,4,278000
1289,5,3,57,676,1,2,0,3,4,0,16,2,2,0,5,7,4,107,56,1,1,12,13,2,311,2,4,2,2,3,2,5,0,5,0,621,330,1,0,1,4,326,231,0,654,0,0,2,1,3,1,0,6,6,1,2,3,92,0,3,341,4,4,2,105,61,0,0,0,0,3,4,4,0,9,0,6,5,281000
1290,8,3,110,914,1,2,0,3,0,0,12,2,2,0,7,4,6,65,14,3,1,13,6,1,46,3,4,2,3,3,0,2,501,5,0,66,375,1,4,1,4,352,0,0,197,1,0,1,0,3,1,3,4,6,1,2,1,50,1,2,170,4,4,2,143,0,0,0,0,0,3,4,4,0,3,4,8,4,180500
1291,12,4,0,6,1,2,3,3,4,0,2,2,2,3,5,4,6,73,22,1,1,5,5,1,176,3,4,1,3,3,3,0,75,5,0,249,53,1,4,1,4,25,130,0,281,0,0,2,1,3,1,3,4,6,0,5,5,58,2,1,30,4,4,2,113,0,0,0,0,0,3,4,4,0,1,3,8,4,119500
1292,6,4,31,159,1,2,3,3,0,0,17,2,2,0,5,4,3,6,15,1,1,13,14,3,0,3,4,4,3,3,3,5,0,5,0,590,272,1,4,0,4,491,304,0,774,0,0,2,0,4,2,3,9,3,0,5,1,71,1,1,125,4,4,2,0,188,0,0,0,0,3,4,4,0,11,3,8,4,107500
1293,5,3,49,557,1,2,3,3,4,0,14,2,2,0,5,6,4,77,26,1,1,6,6,3,0,3,4,2,2,3,3,2,56,5,0,401,164,1,4,1,4,119,220,0,500,0,0,2,1,4,1,3,6,6,1,4,1,62,1,2,205,4,4,2,0,18,0,0,57,0,3,1,4,0,2,0,8,4,162900
1294,0,3,31,296,1,2,3,3,4,0,7,2,2,0,2,4,6,56,40,3,1,14,10,3,0,3,4,1,3,3,3,4,42,5,0,431,185,1,4,1,4,139,0,0,50,1,0,1,0,2,1,3,3,6,0,5,5,43,2,2,236,4,4,0,0,0,0,0,0,0,3,4,4,0,3,0,8,4,115000
1295,0,3,41,320,1,2,3,3,4,0,12,1,2,0,2,4,4,69,18,3,1,6,6,1,110,3,4,1,3,3,0,1,502,5,0,9,306,1,2,1,4,274,0,0,131,1,0,1,1,3,1,3,3,6,0,5,1,54,1,1,43,4,4,2,219,0,0,0,0,0,3,1,4,0,10,0,8,4,138500
1296,0,3,51,356,1,2,3,3,4,0,12,2,2,0,2,4,5,64,13,3,1,8,8,1,93,3,2,1,3,3,2,0,397,5,0,213,354,1,2,1,4,333,0,0,180,1,0,2,0,3,1,3,4,6,0,5,1,49,1,2,202,4,4,2,118,10,43,0,0,0,3,2,4,0,11,2,8,4,155000
1297,13,4,6,52,1,2,3,3,4,0,7,2,2,4,6,5,4,106,56,1,1,12,13,1,43,3,4,2,2,3,1,2,259,5,0,0,31,1,2,1,4,291,0,0,143,1,0,2,0,2,1,3,3,6,0,5,2,91,0,2,202,4,4,2,0,32,0,0,0,0,3,4,4,0,5,0,6,5,140000
1298,5,3,109,1067,1,2,2,0,0,0,7,1,2,0,5,9,4,109,58,3,0,11,12,2,312,0,4,2,0,3,1,2,636,5,0,301,720,1,0,1,4,752,286,0,860,2,0,2,1,3,1,0,10,6,3,2,1,94,0,2,440,4,4,2,135,191,0,0,0,1,2,4,4,0,0,2,6,5,160000
1299,0,3,46,227,1,2,3,3,4,0,12,2,2,0,2,4,6,60,44,3,1,3,3,3,0,3,4,1,3,3,3,3,132,4,132,0,429,1,0,1,4,416,0,0,249,1,0,1,1,3,1,2,4,6,0,5,1,45,1,1,54,4,4,2,138,0,0,0,0,0,3,0,4,0,4,4,8,4,154000
1300,5,3,110,643,1,2,0,3,1,0,8,2,2,0,5,6,4,100,49,1,1,12,13,3,219,2,4,2,2,3,3,2,351,5,0,167,259,1,0,1,4,244,294,0,663,0,0,2,1,3,1,2,7,6,1,4,1,85,0,2,173,4,4,2,0,0,0,0,0,0,3,4,4,0,4,3,8,4,225000
1301,6,3,110,227,1,2,0,0,4,0,6,2,2,0,5,5,6,45,0,1,1,13,14,3,0,3,4,1,3,3,3,1,259,5,0,127,124,1,1,1,4,67,170,0,393,0,0,1,0,3,1,2,5,6,2,2,1,30,2,1,12,4,4,1,0,0,0,0,52,0,3,4,4,0,10,3,8,4,177500
